movie_id,title,genre0,genre1,year,cast0,cast1,director,writer,runtime,kind,distributors,languages,countries,rating,producer
103639,Aladdin,Animation,Adventure,1992,Scott Weinger,Robin Williams,Ron Clements,Ron Clements,90,movie,Buena Vista Pictures,English,USA,8,Ron Clements
1586265,What to Expect When You're Expecting,Comedy,Drama,2012,Cameron Diaz,Jennifer Lopez,Kirk Jones,Shauna Cross,110,movie,Alliance Films,English,USA,5.7,Mark Bakshi
1866249,The Sessions,Biography,Comedy,2012,John Hawkes,Helen Hunt,Ben Lewin,Ben Lewin,95,movie,20th Century Fox Home Entertainment,English,USA,7.2,Doug Blake
90305,Weird Science,Comedy,Fantasy,1985,Anthony Michael Hall,Kelly LeBrock,John Hughes,John Hughes,94,movie,Universal Pictures,English,USA,6.6,Joel Silver
1385826,The Adjustment Bureau,Romance,Sci-Fi,2011,Matt Damon,Emily Blunt,George Nolfi,George Nolfi,106,movie,Universal Pictures,English,USA,7.1,Michael Bederman
1324999,The Twilight Saga: Breaking Dawn - Part 1,Adventure,Drama,2011,Taylor Lautner,Gil Birmingham,Bill Condon,Melissa Rosenberg,117,movie,Pioneer Films,English,USA,4.9,Roberto Bakker
1068680,Yes Man,Comedy,Romance,2008,Jim Carrey,Zooey Deschanel,Peyton Reed,Nicholas Stoller,104,movie,Continental Film,English,USA,6.8,Bruce Berman
1763303,The First Time,Comedy,Drama,2012,Britt Robertson,Dylan O'Brien,Jon Kasdan,Jon Kasdan,95,movie,Samuel Goldwyn Films,English,USA,7,Carol Fuchs
1374992,Upside Down,Drama,Fantasy,2012,Jim Sturgess,Kirsten Dunst,Juan Solanas,Juan Solanas,114,movie,Belga Films,English,Canada,6.4,Phil Hope
1055292,Life as We Know It,Comedy,Drama,2010,Katherine Heigl,Josh Duhamel,Greg Berlanti,Ian Deitchman,114,movie,Columbia TriStar Warner Filmes de Portugal,English,USA,6.5,Bruce Berman
480687,Hall Pass,Comedy,Romance,2011,Owen Wilson,Jason Sudeikis,Bobby Farrelly,Pete Jones,105,movie,Acme Film,English,USA,5.9,Richard Brener
800039,Forgetting Sarah Marshall,Comedy,Drama,2008,Jason Segel,Kristen Bell,Nicholas Stoller,Jason Segel,111,movie,B and H Films,English,USA,7.2,Judd Apatow
101414,Beauty and the Beast,Animation,Family,1991,Robby Benson,Jesse Corti,Gary Trousdale,Linda Woolverton,84,movie,Buena Vista Pictures,English,USA,8,Howard Ashman
1800741,Step Up Revolution,Drama,Music,2012,Cleopatra Coleman,Ryan Guzman,Scott Speer,Amanda Brody,99,movie,Golden Scene,English,USA,6.5,Jon M. Chu
116483,Happy Gilmore,Comedy,Sport,1996,Adam Sandler,Christopher McDonald,Dennis Dugan,Tim Herlihy,92,movie,Universal Pictures,English,USA,7,Bernie Brillstein
1403981,Remember Me,Drama,Romance,2010,Caitlyn Rund,Moisí©s Acevedo,Allen Coulter,Will Fetters,113,movie,Alfa Films,English,USA,7.2,Carol Cuddy
1509767,The Three Musketeers,Action,Adventure,2011,Matthew Macfadyen,Milla Jovovich,Paul W.S. Anderson,Alex Litvak,110,movie,Alliance Films,English,Germany,5.8,Paul W.S. Anderson
1307068,Seeking a Friend for the End of the World,Adventure,Comedy,2012,Brad Morris,Steve Carell,Lorene Scafaria,Lorene Scafaria,101,movie,Alfa Films,English,USA,6.7,Nicole Brown
147800,10 Things I Hate About You,Comedy,Drama,1999,Heath Ledger,Julia Stiles,Gil Junger,Karen McCullah,97,movie,Buena Vista Pictures,English,USA,7.2,Jeffrey Chernov
1839492,Ruby Sparks,Comedy,Drama,2012,Paul Dano,Zoe Kazan,Jonathan Dayton,Zoe Kazan,104,movie,20th Century Fox Netherlands,English,USA,7.2,Albert Berger
815236,She's Out of My League,Comedy,Romance,2010,Jay Baruchel,Alice Eve,Jim Field Smith,Sean Anders,104,movie,Paramount Pictures Entertainment,English,USA,6.4,George Gatins
1010048,Slumdog Millionaire,Drama,Romance,2008,Dev Patel,Saurabh Shukla,Danny Boyle,Simon Beaufoy,120,movie,Fox Searchlight Pictures,English,UK,8,Christian Colson
92890,Dirty Dancing,Drama,Music,1987,Jennifer Grey,Patrick Swayze,Emile Ardolino,Eleanor Bergstein,100,movie,Vestron Pictures,English,USA,6.9,Doro Bachrach
396269,Wedding Crashers,Comedy,Romance,2005,Owen Wilson,Vince Vaughn,David Dobkin,Steve Faber,119,movie,New Line Cinema,English,USA,7,Peter Abrams
1193138,Up in the Air,Drama,Romance,2009,George Clooney,Vera Farmiga,Jason Reitman,Walter Kirn,109,movie,Paramount Pictures,English,USA,7.5,Ali Bell
486655,Stardust,Adventure,Family,2007,Ian McKellen,Bimbo Hart,Matthew Vaughn,Jane Goldman,127,movie,Finnkino,English,UK,7.7,Lorenzo di Bonaventura
117509,Romeo + Juliet,Drama,Romance,1996,Leonardo DiCaprio,Claire Danes,Baz Luhrmann,William Shakespeare,120,movie,Twentieth Century Fox Film Corporation,English,USA,6.8,Jill Bilcock
77631,Grease,Musical,Romance,1978,John Travolta,Olivia Newton-John,Randal Kleiser,Jim Jacobs,110,movie,Paramount Pictures,English,USA,7.2,Allan Carr
1142988,The Ugly Truth,Comedy,Romance,2009,Katherine Heigl,Gerard Butler,Robert Luketic,Nicole Eastman,96,movie,Columbia Pictures,English,USA,6.5,Kimberly di Bonaventura
2053425,De rouille et d'os,Drama,Romance,2012,Marion Cotillard,Matthias Schoenaerts,Jacques Audiard,Jacques Audiard,120,movie,Sony Pictures Worldwide Acquisitions (SPWA),French,France,7.5,Jacques Audiard
832266,"Definitely, Maybe",Comedy,Drama,2008,Ryan Reynolds,An Nguyen,Adam Brooks,Adam Brooks,112,movie,United International Pictures (UIP),English,Germany,7.2,Tim Bevan
2244901,I Give It a Year,Comedy,Romance,2013,Rose Byrne,Rafe Spall,Dan Mazer,Dan Mazer,97,movie,Acme Film,English,UK,5.7,Tim Bevan
1621045,Think Like a Man,Comedy,Romance,2012,Michael Ealy,Jerry Ferrara,Tim Story,Keith Merryman,122,movie,Screen Gems,English,USA,6.6,Glenn S. Gainor
1259571,The Twilight Saga: New Moon,Adventure,Drama,2009,Kristen Stewart,Christina Jastrzembska,Chris Weitz,Melissa Rosenberg,130,movie,Summit Entertainment,English,USA,4.6,Bill Bannerman
1007028,Zack and Miri Make a Porno,Comedy,Romance,2008,Elizabeth Banks,Seth Rogen,Kevin Smith,Kevin Smith,101,movie,"Weinstein Company, The",English,USA,6.7,Carla Gardini
431308,P.S. I Love You,Drama,Romance,2007,Hilary Swank,Gerard Butler,Richard LaGravenese,Richard LaGravenese,126,movie,Warner Bros.,English,USA,7.1,Wendy Finerman
758752,Love & Other Drugs,Comedy,Drama,2010,Jake Gyllenhaal,Anne Hathaway,Edward Zwick,Charles Randolph,112,movie,Twentieth Century Fox Film Corporation,English,USA,6.7,Pieter Jan Brugge
1645131,Romeo & Juliet,Drama,Romance,2013,Damian Lewis,Laura Morante,Carlo Carlei,Julian Fellowes,118,movie,D Films,English,UK,5.7,Philip Alberstat
2097307,Hit and Run,Action,Comedy,2012,Kristen Bell,Dax Shepard,David Palmer,Dax Shepard,100,movie,Alliance Films,English,USA,6.1,Tobin Armbrust
211915,Le fabuleux destin d'Amí©lie Poulain,Comedy,Romance,2001,Audrey Tautou,Mathieu Kassovitz,Jean-Pierre Jeunet,Guillaume Laurant,122,movie,UGC-Fox Distribution (UFD),French,France,8.4,Helmut Breuer
473075,Prince of Persia: The Sands of Time,Action,Adventure,2010,Jake Gyllenhaal,Gemma Arterton,Mike Newell,Boaz Yakin,116,movie,Audio Visual Enterprises,English,USA,6.6,Karim Abouobayd
458352,The Devil Wears Prada,Comedy,Drama,2006,Meryl Streep,Anne Hathaway,David Frankel,Aline Brosh McKenna,109,movie,Twentieth Century Fox Film Corporation,English,USA,6.8,John Bernard
412922,Little Manhattan,Comedy,Family,2005,Josh Hutcherson,Charlie Ray,Mark Levin,Jennifer Flackett,84,movie,Twentieth Century Fox Film Corporation,English,USA,7.6,Vivian Cannon
1602620,Amour,Drama,Romance,2012,Jean-Louis Trintignant,Emmanuelle Riva,Michael Haneke,Michael Haneke,127,movie,Les Films du Losange,French,France,7.9,Michael Andrí©
783233,Atonement,Drama,Mystery,2007,Saoirse Ronan,Ailidh Mackay,Joe Wright,Ian McEwan,123,movie,Universal Pictures International (UPI),English,UK,7.8,Tim Bevan
421715,The Curious Case of Benjamin Button,Drama,Fantasy,2008,Cate Blanchett,Brad Pitt,David Fincher,Eric Roth,166,movie,Paramount Pictures,English,USA,7.8,Ceíçn Chaffin
1187043,3 Idiots,Comedy,Drama,2009,Aamir Khan,Madhavan,Rajkumar Hirani,Rajkumar Hirani,170,movie,Reliance Big Pictures,Hindi,India,8.5,Vidhu Vinod Chopra
1458175,The Next Three Days,Crime,Drama,2010,Russell Crowe,Elizabeth Banks,Paul Haggis,Paul Haggis,133,movie,Acme Film,English,USA,7.4,Felipe Aljure
159365,Cold Mountain,Drama,History,2003,Jude Law,Nicole Kidman,Anthony Minghella,Charles Frazier,154,movie,Miramax,English,USA,7.2,Steve E. Andrews
1535438,Hope Springs,Comedy,Drama,2012,Meryl Streep,Tommy Lee Jones,David Frankel,Vanessa Taylor,100,movie,BiM,English,USA,6.3,Brian Bell
118799,La vita íÂ bella,Comedy,Drama,1997,Roberto Benigni,Nicoletta Braschi,Roberto Benigni,Vincenzo Cerami,116,movie,Cecchi Gori Distribuzione,Italian,Italy,8.6,Gianluigi Braschi
1041829,The Proposal,Comedy,Drama,2009,Sandra Bullock,Ryan Reynolds,Anne Fletcher,Pete Chiarelli,108,movie,Walt Disney Studios Motion Pictures,English,USA,6.7,Sandra Bullock
2406676,Ek Thi Daayan,Horror,Romance,2013,Emraan Hashmi,Konkona Sen Sharma,Kannan Iyer,Vishal Bhardwaj,,movie,KVH Media Group,Hindi,India,5.6,Rekha Bhardwaj
1325004,The Twilight Saga: Eclipse,Adventure,Drama,2010,Xavier Samuel,Kristen Stewart,David Slade,Melissa Rosenberg,124,movie,Summit Entertainment,English,USA,4.9,Bill Bannerman
974661,17 Again,Comedy,Drama,2009,Zac Efron,Leslie Mann,Burr Steers,Jason Filardi,102,movie,New Line Cinema,English,USA,6.4,Jason Barrett
1598822,New Year's Eve,Comedy,Romance,2011,Michelle Pfeiffer,Zac Efron,Garry Marshall,Katherine Fugate,113,movie,AcmeFilm,English,USA,5.6,Samuel J. Brown
1655442,The Artist,Comedy,Drama,2011,Jean Dujardin,Bí©rí©nice Bejo,Michel Hazanavicius,Michel Hazanavicius,100,movie,Ciní©art,English,France,8,Jeremy Burdek
107048,Groundhog Day,Comedy,Fantasy,1993,Bill Murray,Andie MacDowell,Harold Ramis,Danny Rubin,101,movie,Columbia Pictures,English,USA,8.1,Trevor Albert
388795,Brokeback Mountain,Drama,Romance,2005,Heath Ledger,Jake Gyllenhaal,Ang Lee,Annie Proulx,134,movie,A-Film Distribution,English,USA,7.7,Michael Costigan
1230414,It's Complicated,Comedy,Romance,2009,Meryl Streep,Steve Martin,Nancy Meyers,Nancy Meyers,120,movie,Universal Pictures,English,USA,6.6,Suzanne McNeill Farwell
1000774,Sex and the City,Comedy,Drama,2008,Sarah Jessica Parker,Kim Cattrall,Michael Patrick King,Michael Patrick King,145,movie,New Line Cinema,English,USA,5.5,Richard Brener
1715873,10 Years,Comedy,Drama,2011,Channing Tatum,Jenna Dewan Tatum,Jamie Linden,Jamie Linden,100,movie,Anchor Bay Films,English,USA,6.1,Marty Bowen
360717,King Kong,Action,Adventure,2005,Naomi Watts,Jack Black,Peter Jackson,Fran Walsh,187,movie,Universal Pictures,English,New Zealand,7.3,Jan Blenkin
97757,The Little Mermaid,Animation,Family,1989,Rene Auberjonois,Christopher Daniel Barnes,Ron Clements,John Musker,83,movie,Buena Vista Distribution Company,English,USA,7.6,Howard Ashman
89469,Legend,Adventure,Fantasy,1985,Tom Cruise,Mia Sara,Ridley Scott,William Hjortsberg,94,movie,Universal Pictures,English,USA,6.5,Joseph P. Grace
1155056,"I Love You, Man",Comedy,Romance,2009,Paul Rudd,Rashida Jones,John Hamburg,John Hamburg,105,movie,Dreamworks Distribution LLC,English,USA,7.1,Anders Bard
455967,John Tucker Must Die,Comedy,Romance,2006,Jesse Metcalfe,Brittany Snow,Betty Thomas,Jeff Lowell,89,movie,20th Century Fox,English,USA,5.8,Michael Birnbaum
1563738,One Day,Drama,Romance,2011,Anne Hathaway,Jim Sturgess,Lone Scherfig,David Nicholls,107,movie,Alliance Films,English,USA,7,Raphaí‚l Benoliel
2175599,Closer Than Love,Romance,Sci-Fi,NA,Matt Zemlin,NA,NA,Morris Clark,,movie,Tonezone,English,USA,NA,George Goldenbaum
1854236,Den skaldede frisíŸr,Comedy,Romance,2012,Trine Dyrholm,Stina Ekblad,Susanne Bier,Anders Thomas Jensen,116,movie,H2O Films,English,Denmark,6.6,Karen Bentzon
461770,Enchanted,Animation,Comedy,2007,Amy Adams,Patrick Dempsey,Kevin Lima,Bill Kelly,107,movie,Buena Vista International Finland,English,USA,7.1,Christopher Chase
110366,The Little Rascals,Comedy,Family,1994,Travis Tedford,Kevin Jamal Woods,Penelope Spheeris,Penelope Spheeris,82,movie,Universal Pictures,English,USA,6.3,Mark Allan
443543,The Illusionist,Drama,Mystery,2006,Edward Norton,Paul Giamatti,Neil Burger,Neil Burger,110,movie,Alfa Films,English,USA,7.6,Jane Garnett
1341188,How Do You Know,Comedy,Drama,2010,Reese Witherspoon,Paul Rudd,James L. Brooks,James L. Brooks,121,movie,Columbia Pictures,English,USA,5.3,Julie Ansell
1859650,To Rome with Love,Comedy,Romance,2012,Judy Davis,Flavio Parenti,Woody Allen,Woody Allen,112,movie,Ascot Elite Entertainment Group,English,USA,6.3,Faruk Alatan
389860,Click,Comedy,Drama,2006,Adam Sandler,Kate Beckinsale,Frank Coraci,Steve Koren,107,movie,Sony Pictures Entertainment (SPE),English,USA,6.4,Barry Bernardi
203009,Moulin Rouge!,Drama,Musical,2001,Nicole Kidman,Ewan McGregor,Baz Luhrmann,Baz Luhrmann,127,movie,20th Century Fox Italia,English,USA,7.6,Steve E. Andrews
1080016,Ice Age: Dawn of the Dinosaurs,Animation,Action,2009,Eunice Cho,Karen Disher,Carlos Saldanha,Peter Ackerman,94,movie,20th Century Fox Netherlands,English,USA,7,John C. Donkin
1279935,Date Night,Comedy,Crime,2010,Steve Carell,Tina Fey,Shawn Levy,Josh Klausner,88,movie,20th Century Fox Italia,English,USA,6.3,Joseph M. Caracciolo Jr.
491152,Something Borrowed,Comedy,Drama,2011,Ginnifer Goodwin,Kate Hudson,Luke Greenfield,Jennie Snyder Urman,112,movie,Acme Film,English,USA,5.9,Yolanda T. Cochran
213149,Pearl Harbor,Action,Drama,2001,Ben Affleck,Josh Hartnett,Michael Bay,Randall Wallace,183,movie,Buena Vista Pictures,English,USA,6,Kenny Bates
99487,Edward Scissorhands,Drama,Fantasy,1990,Johnny Depp,Winona Ryder,Tim Burton,Tim Burton,105,movie,Twentieth Century Fox Film Corporation,English,USA,8,Tim Burton
804497,It's Kind of a Funny Story,Comedy,Drama,2010,Keir Gilchrist,Dana DeVestern,Anna Boden,Anna Boden,101,movie,Focus Features,English,USA,7.2,Patrick Baker
1937264,Now Is Good,Drama,Romance,2012,Dakota Fanning,Jeremy Irvine,Ol Parker,Jenny Downham,103,movie,ADS Service,English,UK,7.2,Graham Broadbent
1193631,Step Up 3D,Drama,Music,2010,Rick Malambri,Adam G. Sevani,Jon M. Chu,Amy Andelson,107,movie,Belga Films,English,USA,6.2,Erik Feig
343660,50 First Dates,Comedy,Romance,2004,Adam Sandler,Drew Barrymore,Peter Segal,George Wing,99,movie,Columbia Pictures,English,USA,6.8,Scott Bankston
100405,Pretty Woman,Comedy,Romance,1990,Richard Gere,Julia Roberts,Garry Marshall,J.F. Lawton,119,movie,Buena Vista Pictures,English,USA,6.9,Gary W. Goldstein
989757,Dear John,Drama,Romance,2010,Channing Tatum,Amanda Seyfried,Lasse Hallstrí_m,Jamie Linden,108,movie,A-Film Distribution,English,USA,6.3,Marty Bowen
454945,She's the Man,Comedy,Romance,2006,Amanda Bynes,Channing Tatum,Andy Fickman,Ewan Leslie,105,movie,DreamWorks SKG,English,USA,6.4,Marty P. Ewing
1243957,The Tourist,Action,Romance,2010,Johnny Depp,Angelina Jolie,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,103,movie,Columbia Pictures,English,USA,6,Gary Barber
1313139,The Oranges,Comedy,Drama,2011,Alia Shawkat,Hugh Laurie,Julian Farino,Ian Helfer,90,movie,ATO Pictures,English,USA,5.9,Stefanie Azpiazu
1212436,The Back-up Plan,Comedy,Romance,2010,Jennifer Lopez,Alex O'Loughlin,Alan Poul,Kate Angelo,104,movie,Alliance Films,English,USA,5.3,Todd Black
1334260,Never Let Me Go,Drama,Romance,2010,Carey Mulligan,Andrew Garfield,Mark Romanek,Kazuo Ishiguro,103,movie,Twentieth Century Fox Film Corporation,English,UK,7.2,Alex Garland
1125849,The Wrestler,Drama,Sport,2008,Mickey Rourke,Marisa Tomei,Darren Aronofsky,Robert D. Siegel,109,movie,Fox Searchlight Pictures,English,USA,7.9,Darren Aronofsky
286499,Bend It Like Beckham,Comedy,Drama,2002,Parminder Nagra,Keira Knightley,Gurinder Chadha,Gurinder Chadha,112,movie,20th Century Fox de Argentina,English,UK,6.7,Paul Mayeda Berges
250494,Legally Blonde,Comedy,Romance,2001,Reese Witherspoon,Luke Wilson,Robert Luketic,Amanda Brown,96,movie,Metro-Goldwyn-Mayer Distributing Corporation (MGM),English,USA,6.2,Ric Kidney
1438254,Charlie St. Cloud,Drama,Fantasy,2010,Zac Efron,Charlie Tahan,Burr Steers,Craig Pearce,99,movie,Universal Pictures,English,USA,6.4,Michael Fottrell
376136,The Rum Diary,Comedy,Drama,2011,Johnny Depp,Aaron Eckhart,Bruce Robinson,Bruce Robinson,120,movie,Distribution Company,English,USA,6.2,Christi Dembrowski
817230,Valentine's Day,Comedy,Romance,2010,Jessica Alba,Kathy Bates,Garry Marshall,Katherine Fugate,125,movie,New Line Cinema,English,USA,5.8,Samuel J. Brown
110148,Interview with the Vampire: The Vampire Chronicles,Drama,Fantasy,1994,Brad Pitt,Christian Slater,Neil Jordan,Anne Rice,123,movie,Warner Bros.,English,USA,7.6,David Geffen
118842,Chasing Amy,Comedy,Drama,1997,Ethan Suplee,Ben Affleck,Kevin Smith,Kevin Smith,113,movie,Miramax,English,USA,7.4,Robert Hawk
445922,Across the Universe,Drama,Fantasy,2007,Evan Rachel Wood,Jim Sturgess,Julie Taymor,Dick Clement,133,movie,Sony Pictures Entertainment (SPE),English,USA,7.4,Richard Baratta
247638,The Princess Diaries,Comedy,Family,2001,Julie Andrews,Anne Hathaway,Garry Marshall,Meg Cabot,115,movie,Buena Vista Pictures,English,USA,6.2,Debra Martin Chase
283111,Van Wilder,Comedy,Romance,2002,Ryan Reynolds,Tara Reid,Walt Becker,Brent Goldberg,92,movie,Constantin Film,English,Germany,6.4,Peter Abrams
290002,Meet the Fockers,Comedy,Romance,2004,Robert De Niro,Ben Stiller,Jay Roach,Greg Glienna,115,movie,Universal Pictures,English,USA,6.3,Robert De Niro
116695,Jerry Maguire,Comedy,Drama,1996,Tom Cruise,Cuba Gooding Jr.,Cameron Crowe,Cameron Crowe,139,movie,Sony Pictures Entertainment (SPE),English,USA,7.3,James L. Brooks
1222817,Zookeeper,Comedy,Family,2011,Kevin James,Rosario Dawson,Frank Coraci,Nick Bakay,102,movie,Acme Film,English,USA,5.2,Walt Becker
386588,Hitch,Comedy,Romance,2005,Will Smith,Eva Mendes,Andy Tennant,Kevin Bisch,118,movie,Columbia Pictures,English,USA,6.7,James Lassiter
316396,Peter Pan,Adventure,Family,2003,Jason Isaacs,Jeremy Sumpter,P.J. Hogan,J.M. Barrie,113,movie,Columbia TriStar Film Distributors International,English,Australia,6.9,Gary Adelson
200550,Coyote Ugly,Comedy,Drama,2000,Piper Perabo,Adam Garcia,David McNally,Gina Wendkos,100,movie,Buena Vista Pictures,English,USA,5.6,Jerry Bruckheimer
959337,Revolutionary Road,Drama,Romance,2008,Kate Winslet,Leonardo DiCaprio,Sam Mendes,Justin Haythe,119,movie,Bontonfilm,English,USA,7.3,Gina Amoroso
119282,Hercules,Animation,Adventure,1997,Tate Donovan,Josh Keaton,Ron Clements,Ron Clements,93,movie,Buena Vista Pictures,English,USA,7.2,Ron Clements
497465,Vicky Cristina Barcelona,Drama,Romance,2008,Rebecca Hall,Scarlett Johansson,Woody Allen,Woody Allen,96,movie,Acme Film,English,Spain,7.2,Letty Aronson
319343,Elf,Comedy,Family,2003,Will Ferrell,James Caan,Jon Favreau,David Berenbaum,97,movie,New Line Cinema,English,USA,6.9,Kent Alterman
889573,The Switch,Comedy,Drama,2010,Jason Bateman,Victor Pagan,Josh Gordon,Allan Loeb,101,movie,Acme Film,English,USA,6.1,Jennifer Aniston
452625,Good Luck Chuck,Comedy,Drama,2007,Connor Price,Troy Gentile,Mark Helfrich,Josh Stolberg,96,movie,Lionsgate,English,USA,5.6,Tracey E. Edmonds
94737,Big,Comedy,Drama,1988,Tom Hanks,Elizabeth Perkins,Penny Marshall,Gary Ross,104,movie,Twentieth Century Fox Film Corporation,English,USA,7.3,James L. Brooks
976051,The Reader,Drama,Romance,2008,Ralph Fiennes,Jeanette Hain,Stephen Daldry,David Hare,124,movie,"Weinstein Company, The",English,USA,7.6,Jason Blum
780521,The Princess and the Frog,Animation,Family,2009,Anika Noni Rose,Bruno Campos,Ron Clements,Ron Clements,97,movie,Walt Disney Studios Motion Pictures,English,USA,7.2,Peter Del Vecho
770703,What's Your Number?,Comedy,Romance,2011,Anna Faris,Chris Evans,Mark Mylod,Gabrielle Allan,106,movie,20th Century Fox Netherlands,English,USA,6,Kathy Busby
252866,American Pie 2,Comedy,Romance,2001,Jason Biggs,Shannon Elizabeth,J.B. Rogers,Adam Herz,108,movie,Universal Pictures,English,USA,6.4,Jane Bartelme
337563,13 Going on 30,Comedy,Fantasy,2004,Jennifer Garner,Mark Ruffalo,Gary Winick,Josh Goldsmith,98,movie,Sony Pictures Entertainment (SPE),English,USA,6.1,Susan Arnold
485947,Mr. Nobody,Drama,Fantasy,2009,Jared Leto,Sarah Polley,Jaco Van Dormael,Jaco Van Dormael,141,movie,Asmik Ace Entertainment,English,Belgium,7.9,Jean-Yves Asselin
810922,Take Me Home Tonight,Comedy,Drama,2011,Topher Grace,Anna Faris,Michael Dowse,Jackie Filgo,97,movie,Relativity Media,English,USA,6.3,Sarah Bowen
462590,Step Up,Crime,Drama,2006,Channing Tatum,Jenna Dewan Tatum,Anne Fletcher,Duane Adler,104,movie,Buena Vista Pictures,English,USA,6.5,Erik Feig
114388,Sense and Sensibility,Drama,Romance,1995,James Fleet,Tom Wilkinson,Ang Lee,Jane Austen,136,movie,Columbia Pictures,English,USA,7.7,Laurie Borg
879870,Eat Pray Love,Drama,Romance,2010,Julia Roberts,I. Gusti Ayu Puspawati,Ryan Murphy,Ryan Murphy,133,movie,Columbia Pictures,English,USA,5.7,Dede Gardner
